VendorID ,tpep_pickup_datetime ,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID ,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,12/1/2023 1:14,12/1/2023 1:18,1,0.5,1,N,107,79,1,5.8,1,0.5,1.5,0,1,12.3,2.5,0
1,12/1/2023 1:32,12/1/2023 1:45,1,2.9,1,N,114,230,1,16.3,3.5,0.5,4.25,0,1,25.55,2.5,0
1,12/1/2023 1:54,12/1/2023 2:03,1,1.6,1,N,163,164,2,10.7,3.5,0.5,0,0,1,15.7,2.5,0
1,12/1/2023 1:45,12/1/2023 1:50,1,0.6,1,N,113,148,1,6.5,3.5,0.5,0.5,0,1,12,2.5,0
1,12/1/2023 1:51,12/1/2023 1:57,2,0.9,1,N,148,231,1,7.9,3.5,0.5,1,0,1,13.9,2.5,0
2,12/1/2023 1:09,12/1/2023 1:29,1,3.86,1,N,114,50,1,21.9,1,0.5,3,0,1,29.9,2.5,0
1,12/1/2023 1:05,12/1/2023 1:16,1,3.5,1,N,162,264,1,17,3.5,0.5,1,0,1,23,2.5,0
2,12/1/2023 1:17,12/1/2023 1:26,1,2.59,1,N,25,61,1,13.5,1,0.5,4,0,1,20,0,0
2,12/1/2023 1:06,12/1/2023 1:13,2,1.13,1,N,142,48,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:17,12/1/2023 1:28,1,1.84,1,N,158,144,1,12.1,1,0.5,3.42,0,1,20.52,2.5,0
2,12/1/2023 1:07,12/1/2023 1:22,5,3.35,1,N,113,48,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,12/1/2023 1:27,12/1/2023 1:32,5,0.83,1,N,48,143,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:04,12/1/2023 1:12,1,1.25,1,N,79,249,1,9.3,1,0.5,1,0,1,15.3,2.5,0
2,12/1/2023 1:02,12/1/2023 1:26,6,9.09,1,N,170,95,1,38.7,1,0.5,2,6.94,1,52.64,2.5,0
2,12/1/2023 1:10,12/1/2023 1:15,1,0.63,1,N,162,237,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:39,12/1/2023 1:47,1,2.45,1,N,79,162,1,12.1,1,0.5,1,0,1,18.1,2.5,0
1,12/1/2023 1:06,12/1/2023 1:28,1,4.5,1,N,229,260,1,26.1,3.5,0.5,6.2,0,1,37.3,2.5,0
2,12/1/2023 1:04,12/1/2023 1:10,2,0.62,1,N,263,237,1,7.2,1,0.5,3.05,0,1,15.25,2.5,0
2,12/1/2023 1:27,12/1/2023 1:34,1,1.39,1,N,48,90,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
1,12/1/2023 1:15,12/1/2023 1:40,1,7.4,1,N,229,255,1,31.7,3.5,0.5,7.3,0,1,44,2.5,0
2,12/1/2023 1:38,12/1/2023 1:45,1,2.35,1,N,211,164,1,11.4,1,0.5,1.58,0,1,17.98,2.5,0
1,12/1/2023 1:33,12/1/2023 1:40,2,1.1,1,N,230,164,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
2,12/1/2023 1:44,12/1/2023 1:44,1,0,5,N,265,265,1,150,0,0,30.2,0,1,181.2,0,0
2,12/1/2023 1:01,12/1/2023 1:10,1,2.68,1,N,79,230,1,12.8,1,0.5,5.34,0,1,23.14,2.5,0
2,12/1/2023 1:19,12/1/2023 1:25,1,1.33,1,N,48,170,2,8.6,1,0.5,0,0,1,13.6,2.5,0
2,12/1/2023 1:26,12/1/2023 1:36,1,2.77,1,N,170,236,1,13.5,1,0.5,5,0,1,23.5,2.5,0
1,12/1/2023 1:08,12/1/2023 1:10,1,0.6,1,N,79,107,1,5.1,3.5,0.5,2,0,1,12.1,2.5,0
2,12/1/2023 1:34,12/1/2023 1:37,1,0.55,1,N,230,48,1,5.1,1,0.5,3,0,1,13.1,2.5,0
2,12/1/2023 1:47,12/1/2023 2:01,1,1.46,1,N,48,230,2,13.5,1,0.5,0,0,1,18.5,2.5,0
1,12/1/2023 1:13,12/1/2023 1:37,1,3.7,1,N,249,233,1,20.5,3.5,0.5,5.1,0,1,30.6,2.5,0
2,12/1/2023 1:37,12/1/2023 1:40,1,0.74,1,N,137,164,1,5.8,1,0.5,0,0,1,10.8,2.5,0
2,12/1/2023 1:44,12/1/2023 1:54,1,3.07,1,N,186,261,2,14.2,1,0.5,0,0,1,19.2,2.5,0
2,12/1/2023 1:57,12/1/2023 2:23,1,13.01,1,N,231,95,2,52.7,1,0.5,0,0,1,57.7,2.5,0
2,12/1/2023 1:37,12/1/2023 1:44,2,2.68,1,N,170,79,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:10,12/1/2023 1:18,1,2.91,1,N,209,232,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:35,12/1/2023 1:50,1,6.53,1,N,179,171,2,27.5,1,0.5,0,0,1,30,0,0
2,12/1/2023 1:33,12/1/2023 1:43,1,2.28,1,N,137,144,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:15,12/1/2023 1:23,1,1.57,1,N,161,164,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:01,12/1/2023 1:13,1,3.73,1,N,148,141,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,12/1/2023 1:25,12/1/2023 1:44,1,3.42,1,N,107,262,2,17,1,0.5,0,0,1,22,2.5,0
1,12/1/2023 1:21,12/1/2023 1:34,1,2,1,N,164,148,1,11.4,3.5,0.5,1,0,1,17.4,2.5,0
2,12/1/2023 1:34,12/1/2023 1:45,1,3.93,1,N,79,262,1,17.7,1,0.5,1,0,1,23.7,2.5,0
2,12/1/2023 1:47,12/1/2023 1:59,1,2.25,1,N,262,239,1,14.2,1,0.5,2.88,0,1,22.08,2.5,0
2,12/1/2023 1:13,12/1/2023 1:20,1,1.45,1,N,114,79,1,9.3,1,0.5,1,0,1,15.3,2.5,0
2,12/1/2023 1:32,12/1/2023 1:38,1,0.92,1,N,114,158,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:01,12/1/2023 1:42,1,8.39,5,N,249,265,1,55,0,0,0,12.75,1,68.75,0,0
2,12/1/2023 1:20,12/1/2023 1:22,2,0.64,1,N,229,141,1,5.1,1,0.5,2.02,0,1,12.12,2.5,0
2,12/1/2023 1:09,12/1/2023 1:28,2,2.91,1,N,158,137,1,19.1,1,0.5,4.82,0,1,28.92,2.5,0
2,12/1/2023 1:33,12/1/2023 1:54,2,6.07,1,N,142,42,1,28.2,1,0.5,6.64,0,1,39.84,2.5,0
2,12/1/2023 1:10,12/1/2023 1:36,1,7.77,1,N,246,52,1,34.5,1,0.5,9.88,0,1,49.38,2.5,0
1,12/1/2023 1:29,12/1/2023 1:41,1,1.3,1,N,45,79,1,11.4,3.5,0.5,3.25,0,1,19.65,2.5,0
2,12/1/2023 1:05,12/1/2023 1:09,1,0.88,1,N,170,162,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:11,12/1/2023 1:15,1,1.45,1,N,162,234,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:28,12/1/2023 1:36,1,2.08,1,N,170,79,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,12/1/2023 1:25,12/1/2023 1:43,1,5.29,1,N,68,41,1,23.3,1,0.5,3,0,1,31.3,2.5,0
2,12/1/2023 1:55,12/1/2023 2:06,1,3.32,1,N,239,158,1,16.3,1,0.5,4.26,0,1,25.56,2.5,0
1,12/1/2023 1:28,12/1/2023 1:36,1,1.7,1,N,141,75,2,10,3.5,0.5,0,0,1,15,2.5,0
1,12/1/2023 1:22,12/1/2023 1:30,1,1.8,1,N,164,142,1,11.4,3.5,0.5,3.25,0,1,19.65,2.5,0
2,12/1/2023 1:39,12/1/2023 1:43,1,0.54,1,N,162,230,2,5.8,1,0.5,0,0,1,10.8,2.5,0
2,12/1/2023 1:09,12/1/2023 1:12,3,0.57,1,N,237,236,1,5.8,1,0.5,0.54,0,1,11.34,2.5,0
2,12/1/2023 1:15,12/1/2023 1:18,1,0.82,1,N,236,162,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:23,12/1/2023 1:27,1,0.91,1,N,141,233,1,6.5,1,0.5,1,0,1,12.5,2.5,0
2,12/1/2023 1:01,12/1/2023 1:11,1,2.83,1,N,114,229,1,13.5,1,0.5,3,0,1,21.5,2.5,0
2,12/1/2023 1:26,12/1/2023 1:32,1,0.7,1,N,113,148,4,-7.2,-1,-0.5,0,0,-1,-12.2,-2.5,0
2,12/1/2023 1:26,12/1/2023 1:32,1,0.7,1,N,113,148,4,7.2,1,0.5,0,0,1,12.2,2.5,0
2,12/1/2023 1:34,12/1/2023 1:47,1,2.16,1,N,148,261,1,14.2,1,0.5,1.92,0,1,21.12,2.5,0
2,12/1/2023 1:55,12/1/2023 2:04,1,2.03,1,N,231,90,1,12.1,1,0.5,4.28,0,1,21.38,2.5,0
1,12/1/2023 1:23,12/1/2023 1:26,1,0.6,1,N,79,148,1,5.1,3.5,0.5,4,0,1,14.1,2.5,0
1,12/1/2023 1:38,12/1/2023 1:45,1,1.8,1,N,107,229,1,10,3.5,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:45,12/1/2023 2:08,1,5.66,1,N,249,238,1,28.9,1,0.5,10.17,0,1,44.07,2.5,0
1,12/1/2023 1:42,12/1/2023 1:45,1,1,1,N,48,90,1,6.5,3.5,0.5,1.5,0,1,13,2.5,0
2,12/1/2023 1:39,12/1/2023 1:49,1,2.43,1,N,229,142,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,12/1/2023 1:30,12/1/2023 1:34,2,0.95,1,N,231,158,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:06,12/1/2023 1:19,1,2.02,1,N,246,211,1,13.5,1,0.5,1.81,0,1,20.31,2.5,0
2,12/1/2023 1:29,12/1/2023 1:34,1,0.81,1,N,90,246,1,6.5,1,0.5,2.88,0,1,14.38,2.5,0
2,12/1/2023 1:03,12/1/2023 1:11,1,1.65,1,N,68,161,1,10,1,0.5,1,0,1,16,2.5,0
2,12/1/2023 1:22,12/1/2023 1:29,1,2.36,1,N,141,238,1,12.1,1,0.5,1,0,1,18.1,2.5,0
2,12/1/2023 1:06,12/1/2023 1:16,1,2.24,1,N,231,90,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,12/1/2023 1:22,12/1/2023 1:26,1,1.23,1,N,141,141,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:29,12/1/2023 1:31,1,0.43,1,N,237,236,1,5.1,1,0.5,2,0,1,12.1,2.5,0
2,12/1/2023 1:25,12/1/2023 1:50,4,5.47,5,N,114,255,1,30,0,0,6,0,1,39.5,2.5,0
1,12/1/2023 1:07,12/1/2023 1:20,1,3,1,N,229,238,1,16.3,3.5,0.5,4.25,0,1,25.55,2.5,0
1,12/1/2023 1:31,12/1/2023 1:44,1,1.9,1,N,48,170,2,13.5,3.5,0.5,0,0,1,18.5,2.5,0
2,12/1/2023 1:29,12/1/2023 2:10,1,17.44,4,N,186,265,2,70.9,1,0.5,0,0,1,75.9,2.5,0
2,12/1/2023 0:58,12/1/2023 1:03,1,1.04,1,N,234,68,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:54,12/1/2023 2:04,1,2.4,1,N,148,170,1,13.5,1,0.5,3.7,0,1,22.2,2.5,0
2,12/1/2023 1:10,12/1/2023 1:16,1,0.96,1,N,249,125,1,7.9,1,0.5,3.23,0,1,16.13,2.5,0
2,12/1/2023 1:24,12/1/2023 1:33,1,1.82,1,N,249,246,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,12/1/2023 1:05,12/1/2023 1:13,1,1.46,1,N,164,161,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:28,12/1/2023 1:57,1,6.16,5,N,100,265,1,40,0,0,0,12.75,1,53.75,0,0
2,12/1/2023 1:12,12/1/2023 1:25,1,2.88,1,N,236,164,1,17,1,0.5,5.5,0,1,27.5,2.5,0
2,12/1/2023 1:06,12/1/2023 1:09,2,0.44,1,N,114,144,1,5.1,1,0.5,1,0,1,11.1,2.5,0
2,12/1/2023 1:12,12/1/2023 1:17,2,0.59,1,N,114,144,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:33,12/1/2023 1:48,2,2.32,1,N,158,148,1,15.6,1,0.5,4.12,0,1,24.72,2.5,0
2,12/1/2023 1:20,12/1/2023 1:37,2,5.94,1,N,230,42,1,26.8,1,0.5,6.36,0,1,38.16,2.5,0
2,12/1/2023 1:10,12/1/2023 1:13,1,0.73,1,N,48,246,1,5.8,1,0.5,1,0,1,11.8,2.5,0
2,12/1/2023 1:17,12/1/2023 1:21,1,0.67,1,N,246,100,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,12/1/2023 1:42,12/1/2023 1:50,1,1.95,1,N,148,170,1,10.7,1,0.5,2,0,1,17.7,2.5,0
2,12/1/2023 1:54,12/1/2023 1:57,1,0.19,1,N,164,164,1,5.1,1,0.5,2.02,0,1,12.12,2.5,0
2,12/1/2023 1:09,12/1/2023 1:14,1,0.8,1,N,237,236,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:46,12/1/2023 1:54,1,1.44,1,N,100,161,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:55,12/1/2023 2:03,1,1.43,1,N,161,48,2,10,1,0.5,0,0,1,15,2.5,0
2,12/1/2023 1:15,12/1/2023 1:45,2,9.37,1,N,164,126,1,42.2,1,0.5,0,0,1,47.2,2.5,0
2,12/1/2023 1:29,12/1/2023 1:44,3,3.41,1,N,249,87,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,12/1/2023 1:24,12/1/2023 1:32,6,1.04,1,N,249,107,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:52,12/1/2023 1:55,1,0.64,1,N,140,141,1,5.1,1,0.5,2.02,0,1,12.12,2.5,0
1,12/1/2023 1:21,12/1/2023 1:33,1,1.7,1,N,163,170,1,12.8,3.5,0.5,2,0,1,19.8,2.5,0
1,12/1/2023 1:12,12/1/2023 1:29,2,4.3,1,N,231,162,1,21.9,3.5,0.5,5.35,0,1,32.25,2.5,0
1,12/1/2023 1:44,12/1/2023 1:51,4,1.2,1,N,148,4,1,9.3,3.5,0.5,2.85,0,1,17.15,2.5,0
2,12/1/2023 1:32,12/1/2023 1:36,1,0.7,1,N,164,68,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:14,12/1/2023 1:29,1,1.65,1,N,158,144,1,14.2,1,0.5,5,0,1,24.2,2.5,0
2,12/1/2023 1:09,12/1/2023 1:15,1,0.96,1,N,249,79,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
1,12/1/2023 1:29,12/1/2023 1:35,2,1,1,N,148,231,2,7.9,3.5,0.5,0,0,1,12.9,2.5,0
1,12/1/2023 1:38,12/1/2023 1:42,2,0.4,1,N,231,125,1,5.8,3.5,0.5,2.15,0,1,12.95,2.5,0
2,12/1/2023 1:12,12/1/2023 1:16,1,0.17,1,N,164,164,1,5.1,1,0.5,1,0,1,11.1,2.5,0
2,12/1/2023 1:17,12/1/2023 1:22,2,1.48,1,N,164,249,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:36,12/1/2023 1:44,1,1.77,1,N,164,158,1,10.7,1,0.5,3.14,0,1,18.84,2.5,0
2,12/1/2023 1:01,12/1/2023 1:06,1,0.99,1,N,170,162,1,7.2,1,0.5,2,0,1,14.2,2.5,0
2,12/1/2023 1:07,12/1/2023 1:15,1,1.27,1,N,234,230,1,9.3,1,0.5,1,0,1,15.3,2.5,0
2,12/1/2023 1:36,12/1/2023 1:42,1,0.71,1,N,170,234,1,7.2,1,0.5,3.05,0,1,15.25,2.5,0
2,12/1/2023 1:11,12/1/2023 1:26,1,3.47,1,N,230,231,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,12/1/2023 1:32,12/1/2023 1:40,1,1.26,1,N,231,261,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:41,12/1/2023 1:56,1,2.89,1,N,261,107,1,17.7,1,0.5,2.72,0,1,25.42,2.5,0
2,12/1/2023 1:13,12/1/2023 1:19,1,1.56,1,N,79,233,1,9.3,1,0.5,3.58,0,1,17.88,2.5,0
2,12/1/2023 1:31,12/1/2023 1:42,2,1.36,1,N,164,186,1,11.4,1,0.5,3.28,0,1,19.68,2.5,0
2,12/1/2023 1:59,12/1/2023 2:07,2,1.41,1,N,100,163,1,10,1,0.5,1,0,1,16,2.5,0
2,12/1/2023 1:44,12/1/2023 2:14,1,9.81,1,N,164,243,2,43.6,1,0.5,0,0,1,48.6,2.5,0
2,12/1/2023 1:37,12/1/2023 1:46,1,3.66,1,N,170,238,1,15.6,1,0.5,6.18,0,1,26.78,2.5,0
2,12/1/2023 1:23,12/1/2023 1:29,2,0.96,1,N,79,4,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:40,12/1/2023 1:45,1,1.28,1,N,234,170,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:52,12/1/2023 1:57,1,1.26,1,N,162,141,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:59,12/1/2023 2:06,1,1.4,1,N,141,142,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
1,12/1/2023 1:22,12/1/2023 1:30,1,1.2,1,N,158,246,1,9.3,3.5,0.5,2.85,0,1,17.15,2.5,0
1,12/1/2023 1:33,12/1/2023 1:58,1,5.6,1,N,246,112,2,28.2,3.5,0.5,0,0,1,33.2,2.5,0
2,12/1/2023 1:06,12/1/2023 1:22,1,3.41,1,N,114,50,1,18.4,1,0.5,4.68,0,1,28.08,2.5,0
2,12/1/2023 1:17,12/1/2023 1:34,1,3.75,1,N,48,146,2,19.8,1,0.5,0,0,1,24.8,2.5,0
2,12/1/2023 1:29,12/1/2023 1:45,2,5.11,1,N,88,48,1,24,1,0.5,5.8,0,1,34.8,2.5,0
2,12/1/2023 1:50,12/1/2023 2:06,2,4.08,1,N,142,144,1,20.5,1,0.5,5.1,0,1,30.6,2.5,0
2,12/1/2023 0:51,12/1/2023 1:01,5,2.41,1,N,144,256,1,12.8,1,0.5,1.78,0,1,19.58,2.5,0
2,12/1/2023 1:04,12/1/2023 1:32,1,6.95,1,N,161,255,1,35.2,1,0.5,8.04,0,1,48.24,2.5,0
2,12/1/2023 1:18,12/1/2023 1:27,1,2.07,1,N,249,48,1,12.1,1,0.5,20,0,1,37.1,2.5,0
2,12/1/2023 1:34,12/1/2023 1:38,1,0.81,1,N,100,170,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,12/1/2023 1:45,12/1/2023 1:52,1,1.1,1,N,234,158,1,9.3,1,0.5,1.5,0,1,15.8,2.5,0
2,12/1/2023 1:01,12/1/2023 1:06,1,0.73,1,N,249,90,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:40,12/1/2023 1:51,1,2.64,1,N,114,162,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,12/1/2023 1:21,12/1/2023 1:30,1,2.06,1,N,249,4,2,12.1,1,0.5,0,0,1,17.1,2.5,0
2,12/1/2023 1:51,12/1/2023 1:53,1,0.48,1,N,246,246,1,4.4,1,0.5,1.88,0,1,11.28,2.5,0
2,12/1/2023 1:58,12/1/2023 2:08,1,2.2,1,N,246,246,1,12.1,1,0.5,1,0,1,18.1,2.5,0
2,12/1/2023 1:01,12/1/2023 1:16,1,3.45,1,N,164,262,1,18.4,1,0.5,5.85,0,1,29.25,2.5,0
2,12/1/2023 1:03,12/1/2023 1:13,1,1.4,1,N,114,79,1,10.7,1,0.5,1,0,1,16.7,2.5,0
2,12/1/2023 1:27,12/1/2023 1:43,1,2.56,1,N,114,231,1,17,1,0.5,4.4,0,1,26.4,2.5,0
2,12/1/2023 1:53,12/1/2023 1:57,1,0.75,1,N,231,87,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:08,12/1/2023 1:19,2,1.93,1,N,114,79,1,12.8,1,0.5,0,0,1,17.8,2.5,0
2,12/1/2023 1:36,12/1/2023 1:52,2,2.62,1,N,148,68,2,17,1,0.5,0,0,1,22,2.5,0
2,12/1/2023 1:13,12/1/2023 1:15,1,0.62,1,N,142,239,1,5.1,1,0.5,2,0,1,12.1,2.5,0
2,12/1/2023 1:09,12/1/2023 1:13,1,0.72,1,N,100,186,2,6.5,1,0.5,0,0,1,11.5,2.5,0
2,12/1/2023 1:56,12/1/2023 2:28,1,12.6,1,N,164,22,2,53.4,1,0.5,0,0,1,58.4,2.5,0
2,12/1/2023 1:01,12/1/2023 1:10,1,1.37,1,N,148,249,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:31,12/1/2023 1:43,1,3.71,1,N,43,226,2,18.4,1,0.5,0,0,1,23.4,2.5,0
2,12/1/2023 1:08,12/1/2023 1:22,4,2.8,1,N,249,162,2,16.3,1,0.5,0,0,1,21.3,2.5,0
1,12/1/2023 1:18,12/1/2023 1:24,1,0.6,1,N,79,249,1,6.5,3.5,0.5,2.9,0,1,14.4,2.5,0
1,12/1/2023 1:20,12/1/2023 1:29,1,2.1,1,N,79,162,1,12.1,3.5,0.5,0,0,1,17.1,2.5,0
1,12/1/2023 1:48,12/1/2023 1:55,4,1.6,1,N,114,186,1,10,3.5,0.5,0,0,1,15,2.5,0
2,12/1/2023 1:32,12/1/2023 1:46,1,3.19,1,N,142,263,1,17.7,1,0.5,4.54,0,1,27.24,2.5,0
2,12/1/2023 1:20,12/1/2023 1:25,1,0.86,1,N,230,162,1,7.2,1,0.5,2.44,0,1,14.64,2.5,0
2,12/1/2023 1:50,12/1/2023 2:01,2,2.18,1,N,158,144,1,12.8,1,0.5,3.56,0,1,21.36,2.5,0
2,12/1/2023 1:09,12/1/2023 1:24,1,6.37,1,N,48,116,2,28.2,1,0.5,0,0,1,33.2,2.5,0
1,12/1/2023 1:13,12/1/2023 1:29,1,4.3,1,N,249,236,1,20.5,3.5,0.5,5.1,0,1,30.6,2.5,0
2,12/1/2023 1:01,12/1/2023 1:08,1,1.88,1,N,229,262,1,10.7,1,0.5,5,0,1,20.7,2.5,0
2,12/1/2023 1:25,12/1/2023 1:34,1,1.39,1,N,48,162,1,10,1,0.5,3,0,1,18,2.5,0
2,12/1/2023 1:46,12/1/2023 1:54,2,0.93,1,N,107,186,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:56,12/1/2023 2:03,1,1.53,1,N,186,48,1,10,1,0.5,3,0,1,18,2.5,0
1,12/1/2023 1:06,12/1/2023 1:09,0,0.5,1,N,114,79,1,5.8,3.5,0.5,2,0,1,12.8,2.5,0
1,12/1/2023 1:14,12/1/2023 1:36,0,4.7,1,N,4,189,1,26.1,3.5,0.5,6.2,0,1,37.3,2.5,0
2,12/1/2023 1:13,12/1/2023 1:18,3,0.55,1,N,231,125,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:21,12/1/2023 1:39,1,5.12,1,N,125,140,1,24,1,0.5,2,0,1,31,2.5,0
1,12/1/2023 1:26,12/1/2023 1:49,1,8.1,1,N,48,243,1,33.8,3.5,0.5,6.98,0,1,45.78,2.5,0
2,12/1/2023 1:04,12/1/2023 1:08,1,1.01,1,N,79,232,1,6.5,1,0.5,2.3,0,1,13.8,2.5,0
2,12/1/2023 1:10,12/1/2023 1:15,1,1.03,1,N,232,148,1,7.2,1,0.5,0,0,1,12.2,2.5,0
1,12/1/2023 1:37,12/1/2023 1:44,3,1.2,1,N,144,113,1,8.6,3.5,0.5,2.7,0,1,16.3,2.5,0
2,12/1/2023 1:49,12/1/2023 1:57,2,1.31,1,N,246,234,2,10.7,1,0.5,0,0,1,15.7,2.5,0
2,12/1/2023 1:17,12/1/2023 1:48,1,6.96,1,N,113,50,1,35.2,1,0.5,2,0,1,42.2,2.5,0
2,12/1/2023 1:50,12/1/2023 1:59,1,1.4,1,N,50,162,1,10,1,0.5,0,0,1,15,2.5,0
2,12/1/2023 1:09,12/1/2023 1:28,1,4.65,1,N,50,87,1,23.3,1,0.5,2,0,1,30.3,2.5,0
2,12/1/2023 1:17,12/1/2023 1:35,1,5.98,1,N,148,198,1,26.1,1,0.5,0,0,1,31.1,2.5,0
1,12/1/2023 1:05,12/1/2023 1:09,1,0.8,1,N,107,170,1,6.5,3.5,0.5,2.9,0,1,14.4,2.5,0
2,12/1/2023 1:09,12/1/2023 1:15,2,2.2,1,N,142,166,1,10.7,1,0.5,2.36,0,1,18.06,2.5,0
2,12/1/2023 1:19,12/1/2023 1:26,1,1.65,1,N,151,142,1,10,1,0.5,1,0,1,16,2.5,0
2,12/1/2023 1:52,12/1/2023 1:58,1,1.29,1,N,158,246,1,8.6,1,0.5,2.72,0,1,16.32,2.5,0
2,12/1/2023 1:17,12/1/2023 1:26,1,3.4,1,N,79,140,1,14.9,1,0.5,3.98,0,1,23.88,2.5,0
2,12/1/2023 1:29,12/1/2023 1:34,1,1.18,1,N,140,236,1,7.9,1,0.5,2.58,0,1,15.48,2.5,0
2,12/1/2023 1:28,12/1/2023 1:35,6,1.68,1,N,90,161,1,10,1,0.5,2.25,0,1,17.25,2.5,0
2,12/1/2023 1:56,12/1/2023 2:00,6,0.95,1,N,114,249,1,6.5,1,0.5,3.45,0,1,14.95,2.5,0
2,12/1/2023 1:00,12/1/2023 1:17,1,3.58,1,N,107,50,1,20.5,1,0.5,4.59,0,1,30.09,2.5,0
2,12/1/2023 1:22,12/1/2023 1:34,1,3.88,1,N,50,41,2,17.7,1,0.5,0,0,1,22.7,2.5,0
2,12/1/2023 1:35,12/1/2023 1:36,1,0,5,N,41,41,1,23,0,0,2,0,1,26,0,0
2,12/1/2023 1:50,12/1/2023 2:01,1,2.72,1,N,43,170,2,14.2,1,0.5,0,0,1,19.2,2.5,0
2,12/1/2023 1:17,12/1/2023 1:20,1,0.89,1,N,162,170,1,5.8,1,0.5,2.16,0,1,12.96,2.5,0
2,12/1/2023 1:25,12/1/2023 1:35,1,2.23,1,N,113,87,1,12.1,1,0.5,2,0,1,19.1,2.5,0
2,12/1/2023 1:55,12/1/2023 2:16,1,6.18,1,N,114,145,1,28.9,1,0.5,6.78,0,1,40.68,2.5,0
1,12/1/2023 1:37,12/1/2023 1:52,1,5.5,1,N,79,236,1,24.7,3.5,0.5,0,0,1,29.7,2.5,0
2,12/1/2023 1:31,12/1/2023 1:40,1,1.57,1,N,246,48,1,10,1,0.5,2,0,1,17,2.5,0
2,12/1/2023 1:44,12/1/2023 1:52,1,1.22,1,N,230,164,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
2,12/1/2023 1:56,12/1/2023 2:24,1,7.39,1,N,164,49,1,35.9,1,0.5,6.13,0,1,47.03,2.5,0
2,12/1/2023 1:30,12/1/2023 1:35,2,0.82,1,N,211,113,1,7.2,1,0.5,2,0,1,14.2,2.5,0
2,12/1/2023 1:42,12/1/2023 1:52,1,1.77,1,N,249,107,2,11.4,1,0.5,0,0,1,16.4,2.5,0
2,12/1/2023 1:55,12/1/2023 2:03,1,1.07,1,N,114,211,1,9.3,1,0.5,2.86,0,1,17.16,2.5,0
